STATION	NAME	LAT	LON	HGT	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OKT	NOV	DEZ	YEAR
1	"Aach                                    "	47.841299	8.849299	478.000000	51.100000	45.000000	45.900000	54.000000	79.300000	96.900000	87.600000	94.700000	58.100000	50.100000	63.500000	51.800000	777.900000
2	"Aachen (Kl_ranlage)                     "	50.806581	6.099638	138.000000	61.900000	52.300000	61.100000	56.300000	72.200000	78.600000	77.400000	72.200000	53.700000	58.700000	67.700000	75.400000	787.500000
3	"Aachen                                  "	50.782659	6.094087	202.000000	62.200000	56.600000	66.400000	63.200000	74.900000	82.200000	79.800000	75.800000	59.200000	63.000000	71.900000	73.100000	828.300000
4	"Aachen-Brand                            "	50.768313	6.120705	243.000000	68.700000	63.900000	70.200000	67.700000	78.500000	91.700000	78.300000	74.400000	59.100000	61.300000	77.100000	82.000000	872.800000
7	"Aalen-Unterkochen                       "	48.813993	10.128509	473.000000	72.400000	62.700000	65.900000	77.100000	94.000000	110.000000	84.300000	86.300000	63.800000	62.900000	75.900000	75.500000	930.700000
8	"Aarbergen-Panrod                        "	50.254621	8.130986	307.000000	46.400000	40.800000	45.600000	47.300000	65.700000	72.300000	63.800000	63.800000	44.800000	51.300000	56.500000	54.700000	652.900000
10	"Abbach,Bad-D_nzling                     "	48.885697	12.107925	378.000000	49.900000	45.200000	44.900000	46.400000	60.800000	84.300000	73.200000	78.300000	52.100000	47.200000	53.600000	55.500000	691.300000
12	"Abbensen                                "	52.381385	10.185956	61.000000	49.500000	38.900000	46.100000	46.400000	62.100000	77.700000	64.000000	62.500000	49.900000	39.800000	50.100000	57.500000	644.600000
15	"Abenberg                                "	49.234630	10.966755	390.000000	46.000000	40.500000	47.200000	52.900000	71.900000	78.900000	66.300000	65.200000	51.500000	45.900000	45.800000	51.900000	664.000000
16	"Abenberg-Wassermungenau                 "	49.219251	10.884495	370.000000	52.200000	46.100000	49.000000	56.300000	70.000000	80.200000	65.000000	64.700000	49.200000	47.200000	51.000000	58.500000	689.400000
17	"Abensberg-Sandharlanden                 "	48.842100	11.819366	380.000000	53.000000	44.500000	43.200000	48.700000	74.500000	95.000000	74.400000	80.600000	60.200000	51.600000	56.500000	57.800000	740.100000
19	"Abtsgm_nd-Neubronn                      "	48.879484	9.970959	471.000000	64.300000	58.200000	57.900000	63.800000	82.800000	94.600000	74.100000	83.700000	57.000000	56.400000	66.200000	68.600000	827.600000
20	"Abtsgm_nd-Untergr_ningen                "	48.921959	9.912869	432.000000	80.100000	66.400000	70.400000	66.500000	88.400000	103.200000	80.600000	95.400000	63.600000	64.000000	76.700000	81.200000	936.600000
21	"Achberg-Doberatsweiler                  "	47.610529	9.698282	498.000000	84.800000	75.600000	77.300000	110.700000	136.600000	159.400000	145.600000	160.000000	121.000000	85.800000	96.400000	86.700000	1339.900000
22	"Achern-Fautenbach                       "	48.631737	8.046643	138.000000	68.600000	63.600000	68.600000	75.500000	104.900000	114.200000	90.000000	93.300000	79.100000	69.300000	84.200000	78.500000	989.900000
23	"Achim-Embsen                            "	53.031114	9.023290	8.000000	59.500000	40.400000	50.800000	48.500000	65.100000	72.200000	74.300000	73.700000	59.900000	53.300000	63.200000	63.600000	724.400000
25	"Adelberg                                "	48.766700	9.600000	474.000000	79.400000	64.500000	74.700000	84.500000	107.300000	122.600000	97.200000	99.700000	75.800000	71.200000	85.400000	82.700000	1045.000000
26	"Adelheidsdorf                           "	52.550265	10.054374	41.000000	55.600000	43.700000	46.000000	47.400000	57.800000	77.500000	75.600000	66.600000	52.700000	44.700000	55.900000	62.500000	685.900000
27	"Adelholzen, Bad                         "	47.816700	12.616700	657.000000	108.700000	96.100000	113.700000	133.200000	166.500000	211.300000	199.000000	198.200000	127.700000	100.400000	121.500000	118.200000	1694.600000
28	"Adelmannsfelden                         "	48.953977	10.006025	470.000000	72.900000	67.500000	67.300000	70.600000	87.900000	103.700000	80.900000	95.600000	59.600000	64.400000	75.100000	82.000000	927.500000
29	"Adelsdorf (Kl_ranlage)                  "	49.717494	10.910084	260.000000	48.000000	41.800000	51.100000	48.300000	63.700000	79.500000	66.200000	59.900000	51.200000	49.300000	51.200000	59.300000	669.300000
30	"Adelsheim                               "	49.406422	9.391409	260.000000	72.800000	61.700000	66.400000	55.900000	67.700000	80.500000	68.000000	65.400000	53.100000	63.100000	70.900000	84.000000	809.400000
31	"Adendorf                                "	53.283300	10.433300	25.000000	55.400000	37.100000	49.600000	47.000000	62.100000	63.900000	67.800000	67.600000	56.100000	47.100000	56.500000	58.400000	668.600000
32	"Adenstedt                               "	52.000000	9.933300	194.000000	63.500000	43.900000	57.800000	61.200000	72.000000	73.300000	66.700000	67.100000	51.200000	47.500000	58.900000	75.700000	738.800000
33	"Aderstedt                               "	52.028630	10.999436	93.000000	34.800000	30.800000	38.700000	42.600000	48.500000	66.200000	46.800000	61.300000	36.100000	31.500000	39.400000	44.400000	521.300000
35	"Adorf                                   "	50.311960	12.287506	480.000000	51.100000	47.900000	50.200000	54.100000	72.200000	82.300000	67.900000	87.200000	52.500000	47.400000	48.900000	57.200000	718.900000
36	"Aerzen-Reher                            "	52.030821	9.235006	115.000000	89.800000	64.600000	81.100000	70.600000	80.500000	96.200000	91.600000	90.300000	76.000000	66.200000	89.100000	106.400000	1002.400000
37	"Affing                                  "	48.461238	10.979492	470.000000	39.900000	40.200000	38.900000	57.800000	83.000000	108.300000	92.800000	88.400000	63.600000	47.600000	53.100000	44.500000	758.000000
38	"Ahaus (Wieselweg)                       "	52.090009	7.009547	52.000000	75.500000	52.200000	66.800000	56.300000	65.300000	75.500000	74.700000	72.900000	69.400000	60.300000	78.100000	85.700000	832.800000
40	"Ahlbeck                                 "	53.667369	14.182304	5.000000	42.500000	30.600000	40.800000	42.900000	51.700000	60.300000	61.400000	61.600000	48.500000	39.700000	51.600000	53.200000	584.700000
41	"Ahlden-Grethem                          "	52.735555	9.566144	25.000000	54.400000	39.600000	45.400000	42.200000	57.500000	67.700000	62.500000	70.300000	50.600000	44.700000	57.800000	61.500000	654.100000
42	"Ahlen in Westfalen                      "	51.773647	7.873816	70.000000	63.000000	48.500000	61.300000	52.900000	67.900000	73.000000	70.100000	67.700000	64.800000	50.100000	67.000000	75.200000	761.400000
43	"Ahlen (Falkenberger Moor)               "	53.700000	8.783300	3.000000	65.500000	43.400000	57.200000	52.000000	57.900000	70.500000	83.300000	76.800000	79.800000	74.500000	85.000000	73.900000	819.900000
44	"Gro_enkneten                            "	52.933597	8.237038	43.500000	60.000000	41.200000	54.600000	52.000000	58.700000	67.300000	68.400000	69.900000	54.100000	56.200000	65.000000	66.500000	713.900000
45	"Ahnatal-Weimar                          "	51.373997	9.404187	298.000000	51.100000	45.000000	47.800000	52.400000	66.500000	76.500000	65.100000	58.500000	52.600000	47.400000	56.600000	60.700000	680.200000
46	"Aholfing                                "	48.945049	12.463897	325.000000	53.900000	46.100000	43.200000	39.700000	61.800000	73.100000	72.800000	73.100000	53.500000	46.500000	54.000000	60.800000	678.300000
47	"Ahorn-Eubigheim                         "	49.499712	9.543886	338.000000	55.800000	49.400000	56.000000	52.100000	61.700000	77.100000	73.400000	65.800000	51.900000	57.400000	62.300000	69.500000	732.500000
48	"Ahorntal-Kirchahorn                     "	49.836384	11.402511	410.000000	58.100000	43.600000	54.700000	55.500000	58.400000	83.400000	66.600000	59.200000	56.800000	51.500000	58.400000	68.400000	714.600000
51	"Ahrensb_k                               "	54.016700	10.566700	60.000000	64.700000	42.800000	53.000000	48.900000	50.200000	64.300000	78.400000	68.200000	65.900000	59.100000	74.900000	68.200000	738.600000
52	"Ahrensburg-Wulfsdorf                    "	53.662339	10.199036	46.000000	63.800000	43.700000	58.600000	51.900000	59.600000	73.000000	75.800000	76.500000	73.100000	67.000000	73.200000	75.400000	791.500000
53	"Ahrensfelde                             "	52.585015	13.563378	60.000000	42.500000	36.000000	37.600000	41.600000	57.200000	71.600000	51.800000	62.200000	47.500000	35.700000	49.800000	54.000000	587.400000
54	"Ahrensh_ft                              "	54.566700	9.066700	5.000000	67.200000	35.600000	47.500000	48.300000	55.900000	66.800000	77.800000	79.700000	79.800000	88.700000	99.200000	77.300000	823.800000
55	"Aibling, Bad-Ellmosen                   "	47.878011	12.023853	509.000000	58.200000	51.500000	58.600000	79.900000	119.700000	150.100000	131.800000	143.900000	93.800000	65.300000	71.000000	65.800000	1089.500000
56	"Aichach                                 "	48.450000	11.133300	444.000000	69.100000	53.600000	56.100000	68.900000	94.300000	119.500000	94.500000	111.400000	63.200000	54.700000	67.400000	64.200000	916.900000
57	"Hollenbach/Bayern-Sch_nbach             "	48.479836	11.051981	457.000000	48.500000	48.700000	47.200000	65.300000	91.100000	108.700000	97.800000	93.400000	68.700000	55.300000	62.700000	55.600000	843.100000
59	"Aiglsbach                               "	48.692916	11.702185	405.000000	50.900000	47.200000	48.200000	53.900000	77.800000	97.400000	85.600000	86.100000	63.300000	54.200000	58.700000	56.000000	779.300000
60	"Aislingen                               "	48.503230	10.459065	460.000000	49.600000	50.300000	47.100000	63.000000	84.100000	94.300000	84.800000	89.900000	70.700000	52.200000	60.300000	55.200000	801.400000
62	"Aitern-Untermulten                      "	47.819099	7.856938	1018.000000	169.900000	139.600000	168.400000	155.800000	168.300000	166.200000	134.800000	143.500000	126.800000	138.000000	183.600000	179.100000	1873.900000
63	"Aitrang                                 "	47.817209	10.537362	747.000000	86.800000	77.200000	81.600000	99.500000	113.800000	152.000000	135.500000	152.100000	100.200000	72.500000	91.900000	94.200000	1257.300000
64	"Aken/Elbe                               "	51.850555	12.048192	55.000000	31.600000	29.100000	34.900000	40.000000	47.600000	60.700000	48.400000	60.700000	40.500000	35.400000	38.400000	42.700000	510.000000
65	"Albaching                               "	48.109386	12.104938	513.000000	66.900000	59.500000	63.100000	78.800000	107.500000	129.900000	117.600000	121.400000	82.600000	63.200000	75.700000	72.700000	1039.000000
66	"Albersdorf                              "	54.150000	9.283300	40.000000	72.200000	46.900000	61.100000	57.100000	59.100000	80.200000	91.500000	86.900000	93.000000	91.500000	98.600000	91.500000	929.600000
67	"Albersrieth                             "	49.666700	12.300000	511.000000	56.900000	48.700000	55.600000	51.000000	65.700000	82.200000	78.000000	71.900000	65.100000	54.100000	55.800000	70.100000	755.200000
68	"Albrechtshain                           "	51.301525	12.569212	128.000000	35.500000	33.700000	37.200000	51.900000	53.000000	73.900000	55.100000	64.200000	44.700000	39.600000	43.900000	44.600000	577.300000
69	"Albstadt-Burgfelden                     "	48.241254	8.932884	911.000000	68.200000	65.000000	67.700000	92.200000	112.000000	125.900000	100.200000	106.500000	69.500000	66.800000	74.100000	72.200000	1020.000000
70	"Albstadt-Ebingen                        "	48.205158	9.037070	712.000000	62.100000	57.600000	56.300000	74.500000	94.500000	111.600000	92.600000	89.800000	61.600000	55.500000	66.700000	65.100000	887.800000
71	"Albstadt-Badkap                         "	48.215550	8.978387	759.000000	61.900000	55.500000	65.800000	80.200000	99.100000	111.900000	98.400000	77.900000	57.900000	67.400000	67.000000	69.800000	912.800000
72	"Albstadt-Onstmettingen                  "	48.276550	9.000074	794.000000	69.000000	71.600000	78.900000	96.800000	110.900000	133.000000	96.000000	109.400000	70.900000	67.000000	79.000000	75.200000	1057.800000
73	"Aldersbach-Kriestorf                    "	48.615935	13.050595	340.000000	56.000000	49.400000	52.900000	54.600000	80.200000	94.400000	91.300000	92.700000	57.400000	51.000000	58.900000	64.200000	803.000000
75	"Alfdorf                                 "	48.841188	9.726666	486.000000	91.700000	70.100000	74.800000	80.100000	96.400000	111.100000	89.300000	106.800000	70.200000	73.700000	90.500000	89.200000	1043.900000
77	"Alfeld/Leine                            "	51.991728	9.819417	90.000000	58.500000	45.500000	52.700000	56.900000	70.300000	75.300000	68.500000	67.000000	52.200000	46.000000	58.300000	68.800000	720.100000
78	"Alfhausen                               "	52.485314	7.912553	65.000000	64.400000	46.100000	56.500000	53.400000	60.300000	74.000000	68.500000	69.100000	58.900000	56.100000	67.300000	72.700000	747.400000
79	"Alfter-Volmershoven                     "	50.671796	7.015528	160.000000	44.900000	37.800000	51.100000	50.000000	62.800000	69.000000	68.100000	66.600000	56.300000	45.000000	54.200000	52.300000	657.900000
80	"Alheim-Heinebach                        "	51.051835	9.661652	195.000000	45.300000	36.800000	47.500000	52.900000	67.500000	77.200000	70.200000	64.200000	51.600000	48.700000	55.100000	54.900000	672.100000
81	"Allendorf/Eder-Osterfeld                "	51.059031	8.652103	378.000000	88.800000	62.500000	74.100000	56.800000	66.100000	75.000000	72.200000	65.700000	61.000000	66.300000	88.800000	98.800000	876.000000
82	"Allerdorf                               "	53.033300	9.183300	18.000000	62.400000	44.200000	53.500000	47.400000	64.500000	71.000000	68.500000	75.500000	59.200000	55.700000	62.600000	69.300000	733.900000
83	"Alleringersleben                        "	52.213010	11.141411	135.000000	44.300000	35.500000	41.200000	44.100000	52.000000	62.200000	51.700000	59.900000	40.200000	37.200000	44.800000	51.200000	564.300000
84	"Allersberg                              "	49.250650	11.243043	385.000000	51.500000	46.000000	50.400000	55.800000	75.900000	91.900000	79.400000	79.000000	58.300000	49.500000	53.300000	60.100000	750.900000
85	"Allrode                                 "	51.676471	10.969446	458.000000	59.200000	53.800000	59.700000	53.400000	66.500000	73.400000	54.900000	64.300000	47.500000	44.600000	63.100000	69.100000	709.500000
86	"Allstedt                                "	51.399805	11.388888	140.000000	28.000000	27.700000	32.600000	38.900000	54.000000	59.400000	51.100000	55.800000	39.400000	30.900000	34.300000	35.700000	487.800000
87	"Alperstedt                              "	51.095024	11.047932	158.000000	23.300000	22.400000	28.100000	39.400000	52.300000	64.400000	45.400000	55.100000	34.400000	28.700000	30.000000	29.400000	453.000000
89	"Alsenz                                  "	49.716700	7.816700	146.000000	41.400000	41.500000	44.300000	38.500000	58.500000	69.500000	61.200000	62.500000	43.600000	44.500000	53.100000	47.500000	606.100000
91	"Alsfeld-Eifa                            "	50.744591	9.344972	300.000000	42.500000	38.500000	47.400000	50.700000	63.600000	73.800000	63.800000	59.700000	51.000000	51.300000	53.600000	55.800000	651.500000
92	"Alsfeld-Lingelbach                      "	50.763767	9.403094	395.000000	48.200000	44.800000	52.700000	56.400000	72.500000	79.400000	64.100000	60.400000	51.700000	52.300000	58.200000	62.100000	702.700000
93	"Alsfeld-Reibertenrod                    "	50.769066	9.254216	269.000000	41.100000	38.500000	47.800000	46.800000	60.100000	68.600000	57.900000	58.200000	45.800000	46.500000	51.200000	53.900000	616.400000
94	"Alt Krenzlin-Krenzliner H_tte           "	53.309586	11.313265	52.000000	49.900000	36.700000	43.400000	46.900000	51.200000	66.900000	64.000000	62.000000	49.500000	40.400000	52.800000	56.200000	619.900000
95	"Alt Madlitz                             "	52.378017	14.231734	62.000000	37.400000	35.400000	34.900000	40.100000	60.900000	63.800000	52.900000	57.200000	43.400000	38.100000	46.500000	49.700000	560.200000
96	"Neuruppin-Alt Ruppin                    "	52.943711	12.851826	49.800000	46.600000	34.900000	38.000000	43.100000	55.900000	67.400000	54.000000	53.600000	45.700000	40.500000	51.900000	53.700000	585.500000
97	"Alt Zeschdorf                           "	52.427514	14.442000	50.000000	30.500000	27.000000	34.500000	38.600000	58.600000	67.900000	53.900000	61.000000	42.600000	36.300000	42.000000	39.800000	532.700000
99	"Altbrandsleben                          "	52.072827	11.247498	185.000000	41.400000	37.000000	42.300000	44.800000	50.400000	62.800000	49.100000	58.400000	39.400000	36.300000	43.300000	50.500000	555.600000
100	"Altd_bern                               "	51.650398	14.031784	85.000000	39.300000	30.600000	33.400000	42.100000	52.300000	64.200000	50.800000	61.000000	46.700000	39.700000	43.100000	49.900000	553.000000
101	"Altdorf                                 "	49.386435	11.370522	423.000000	68.500000	58.200000	61.100000	63.300000	79.900000	94.300000	89.200000	78.700000	62.900000	58.500000	62.100000	75.100000	851.900000
103	"Hagelstadt                              "	48.895974	12.216967	364.000000	47.700000	43.000000	43.600000	45.900000	65.000000	80.800000	80.800000	80.100000	51.200000	43.900000	50.200000	53.600000	686.100000
104	"Altena in Westfalen                     "	51.285602	7.692246	196.000000	114.800000	83.400000	101.000000	84.100000	87.600000	105.700000	110.200000	90.000000	88.700000	85.500000	109.500000	125.900000	1186.300000
105	"Ahrbr_ck                                "	50.484485	6.971023	195.000000	48.900000	43.000000	49.600000	52.900000	67.200000	66.800000	69.300000	64.500000	51.500000	45.200000	56.400000	52.800000	668.100000
106	"Altenau                                 "	51.797554	10.442925	500.000000	114.300000	85.300000	105.000000	88.700000	94.200000	110.900000	116.000000	97.100000	89.900000	91.800000	116.700000	142.300000	1252.200000
107	"Altenau (A)                             "	51.800000	10.433300	460.000000	133.300000	93.900000	115.300000	97.000000	100.900000	118.800000	116.600000	105.000000	92.900000	96.200000	129.000000	159.500000	1358.200000
108	"Altenau-Bastesiedlung                   "	51.833300	10.533300	635.000000	114.500000	91.800000	112.500000	97.700000	97.200000	112.900000	104.100000	106.800000	85.200000	92.400000	116.600000	142.700000	1274.300000
110	"Altenberge                              "	52.048299	7.488057	65.000000	68.300000	49.200000	62.400000	52.000000	62.800000	78.400000	69.300000	64.100000	64.800000	55.500000	70.300000	77.500000	774.700000
112	"Altenbrak (Rappbode Talsperre )         "	51.738963	10.896457	430.000000	54.100000	46.700000	56.300000	56.400000	65.100000	68.000000	49.300000	65.900000	43.800000	44.400000	61.500000	63.200000	674.800000
115	"Altenbrak-Wendefurth                    "	51.741163	10.918953	353.000000	52.100000	40.500000	55.800000	57.300000	67.000000	65.700000	50.600000	69.100000	42.000000	44.800000	56.600000	57.600000	659.100000
117	"Altendambach                            "	50.560497	10.717901	520.000000	81.800000	69.100000	77.100000	71.100000	71.300000	95.300000	80.600000	78.900000	68.800000	67.200000	84.800000	107.300000	953.400000
118	"Altendorf                               "	49.405257	12.285179	391.000000	48.200000	42.700000	49.600000	45.500000	68.400000	79.000000	75.400000	69.700000	55.600000	48.300000	44.300000	56.400000	683.100000
119	"Altenhagen-Starkow                      "	54.275586	12.751415	7.000000	49.100000	31.600000	42.900000	43.700000	52.500000	66.600000	76.200000	67.100000	63.800000	52.300000	59.400000	52.600000	657.900000
120	"Altenhof                                "	52.913551	13.711799	50.000000	48.900000	37.200000	43.700000	47.100000	60.700000	77.000000	58.000000	65.300000	47.300000	39.800000	52.100000	59.600000	636.900000
121	"Neitersen                               "	50.665417	7.576472	218.000000	88.100000	70.500000	82.900000	73.200000	81.900000	88.000000	93.800000	89.900000	79.000000	73.900000	94.800000	107.300000	1023.100000
122	"Altenmedingen-Eddelstorf                "	53.147100	10.619477	61.000000	55.300000	39.700000	49.900000	51.200000	53.800000	71.500000	64.800000	68.700000	57.700000	48.200000	54.700000	60.100000	675.700000
124	"Bibra, Bad-Altenroda                    "	51.238782	11.577004	265.000000	30.600000	29.900000	36.500000	45.300000	56.300000	66.400000	54.500000	55.000000	39.800000	34.000000	37.100000	38.800000	524.200000
127	"Altensteig-Wart                         "	48.617110	8.650122	594.000000	80.500000	73.900000	66.700000	71.400000	86.700000	104.200000	75.400000	80.700000	61.100000	62.000000	84.400000	85.800000	932.700000
128	"Altenthann-Forstm_hle                   "	49.084395	12.323160	446.000000	52.900000	48.100000	50.000000	48.600000	71.700000	88.900000	78.600000	83.500000	58.900000	45.700000	53.800000	61.300000	742.000000
129	"Altentreptow                            "	53.689277	13.242000	33.000000	42.900000	28.800000	40.100000	37.700000	51.900000	61.900000	59.400000	54.400000	47.000000	38.100000	47.800000	50.200000	560.200000
130	"Altertheim-Oberaltertheim               "	49.728287	9.769150	300.000000	51.100000	45.000000	53.800000	53.200000	62.900000	83.600000	64.800000	65.800000	46.000000	46.500000	55.500000	61.600000	689.600000
131	"Geringswalde-Altgeringswalde            "	51.088055	12.932614	296.000000	51.300000	45.700000	48.600000	60.800000	59.600000	72.400000	64.400000	75.500000	52.000000	45.500000	54.600000	60.800000	691.100000
132	"Altglash_tte                            "	49.772498	12.389068	750.000000	63.200000	53.200000	58.600000	67.800000	94.200000	99.800000	94.800000	92.200000	78.000000	67.200000	68.200000	76.000000	913.200000
133	"Althengstett-Ottenbronn                 "	48.735897	8.749307	530.000000	61.100000	59.900000	58.000000	66.700000	84.800000	101.500000	70.400000	81.500000	60.600000	50.400000	76.200000	65.300000	836.400000
135	"Altkirchen                              "	50.933300	12.350000	232.000000	38.100000	37.400000	44.100000	58.600000	58.900000	77.500000	60.900000	64.900000	47.900000	44.000000	46.300000	45.900000	624.500000
137	"Altlohbergh_tte                         "	49.176172	13.131473	825.000000	107.300000	80.600000	93.100000	94.700000	118.600000	125.600000	141.100000	127.000000	94.300000	84.200000	100.300000	125.700000	1292.500000
138	"Altmannstein-Laimerstadt                "	48.882095	11.711381	430.000000	50.600000	40.600000	41.800000	45.000000	68.900000	80.800000	78.100000	77.200000	53.400000	46.300000	51.700000	56.200000	690.600000
139	"Altmannstein-Pondorf                    "	48.943687	11.569401	530.000000	50.600000	44.500000	44.300000	50.100000	73.900000	88.100000	78.800000	74.900000	55.300000	50.700000	55.300000	58.400000	724.800000
140	"Altmersleben                            "	52.686058	11.427159	35.000000	40.800000	32.500000	39.100000	42.900000	49.000000	60.400000	56.100000	57.500000	45.000000	35.600000	44.300000	44.800000	548.100000
141	"Altm_rbitz, Talsperre Sch_mbach         "	50.993160	12.573118	207.000000	38.700000	36.400000	39.000000	56.700000	60.200000	71.700000	59.300000	76.500000	49.000000	45.300000	43.700000	46.900000	623.500000
142	"Altom_nster-Maisbrunn                   "	48.406038	11.311716	510.000000	48.500000	47.300000	48.300000	66.600000	93.000000	117.600000	102.500000	99.300000	73.100000	53.700000	60.800000	53.500000	864.300000
143	"Altom_nster-Wollomoos                   "	48.401246	11.198361	505.000000	51.400000	49.700000	49.300000	63.000000	95.100000	124.300000	95.100000	102.300000	73.400000	58.300000	63.300000	55.300000	880.400000
144	"Altreetz                                "	52.764173	14.166433	6.000000	32.300000	27.400000	29.500000	33.400000	50.600000	62.400000	50.800000	52.100000	39.700000	32.900000	38.500000	39.100000	488.700000
145	"Altusried-Krugzell                      "	47.798510	10.253802	642.000000	80.300000	74.500000	76.500000	97.800000	113.200000	144.600000	127.500000	134.500000	96.700000	74.200000	92.800000	89.300000	1202.000000
146	"Altusried-Muthmannshofen                "	47.792210	10.098824	730.000000	94.100000	93.800000	92.400000	113.300000	135.400000	156.800000	151.200000	153.600000	113.100000	82.500000	112.000000	114.300000	1412.400000
147	"Altwigshagen                            "	53.717060	13.835058	9.000000	36.700000	25.500000	36.100000	37.900000	55.600000	54.300000	57.300000	57.500000	45.000000	37.500000	44.900000	45.000000	533.300000
148	"Alveslohe                               "	53.800000	9.900000	33.000000	64.600000	44.000000	56.500000	52.000000	56.800000	79.200000	85.100000	71.500000	73.900000	68.900000	77.700000	76.800000	807.000000
150	"Alzey                                   "	49.727300	8.116356	215.000000	36.300000	36.200000	40.600000	45.700000	64.400000	67.800000	62.600000	50.000000	43.300000	45.300000	50.100000	43.400000	585.600000
151	"Amberg-Unterammersricht                 "	49.469064	11.854641	383.000000	54.800000	48.600000	48.900000	47.100000	63.300000	81.200000	74.100000	73.000000	49.800000	46.400000	52.800000	60.900000	701.000000
152	"Amelinghausen                           "	53.126800	10.218440	57.000000	67.900000	47.500000	59.000000	53.200000	57.200000	75.300000	75.500000	71.800000	62.300000	55.300000	68.300000	72.800000	766.100000
155	"Amerdingen                              "	48.725740	10.491460	492.000000	52.400000	50.200000	45.500000	58.000000	79.900000	97.200000	83.800000	72.400000	58.400000	48.200000	57.000000	55.700000	758.700000
156	"Amesdorf-Warmsdorf                      "	51.776963	11.574353	96.000000	28.400000	26.500000	31.500000	36.100000	49.200000	58.900000	44.100000	56.900000	34.800000	29.200000	33.900000	34.200000	463.800000
158	"Am_neburg-R_digheim                     "	50.784026	8.954487	210.000000	44.200000	39.300000	47.600000	44.100000	63.200000	61.200000	61.000000	60.800000	47.500000	50.500000	54.100000	56.300000	629.600000
159	"Amorbach                                "	49.640295	9.229530	181.000000	67.900000	60.300000	66.300000	60.800000	70.900000	80.100000	68.700000	70.500000	53.700000	60.600000	70.500000	82.200000	812.500000
160	"Andechs-Erling                          "	47.963617	11.177763	682.000000	50.600000	48.300000	52.300000	81.100000	117.200000	136.500000	130.700000	133.900000	87.100000	63.500000	65.600000	51.800000	1018.600000
161	"Andernach                               "	50.423672	7.420164	75.000000	44.800000	37.300000	46.500000	47.000000	55.800000	62.000000	71.600000	63.300000	44.300000	44.400000	52.900000	49.300000	619.200000
162	"Anger-Oberh_gl                          "	47.801327	12.898432	690.000000	76.700000	71.100000	79.900000	90.300000	134.100000	167.800000	175.200000	166.600000	98.300000	78.800000	90.900000	88.800000	1318.700000
163	"Anger-Stoi_berg                         "	47.802962	12.819240	827.500000	164.100000	129.800000	139.400000	153.000000	179.100000	206.000000	197.500000	187.700000	123.200000	118.300000	146.400000	165.200000	1909.700000
164	"Angerm_nde                              "	53.031558	13.990820	53.900000	36.400000	30.300000	33.600000	38.900000	51.300000	68.800000	53.600000	55.500000	43.800000	33.300000	44.100000	42.600000	532.100000
165	"Angern                                  "	52.361097	11.734618	50.000000	37.700000	29.300000	38.100000	36.000000	45.200000	58.600000	46.100000	51.800000	43.000000	30.600000	42.000000	46.000000	504.500000
166	"Angersdorf                              "	51.466700	11.900000	108.000000	25.300000	23.500000	28.500000	36.700000	48.200000	52.500000	43.300000	49.500000	36.000000	29.100000	31.100000	33.100000	436.700000
167	"Anklam                                  "	53.841190	13.684647	9.000000	42.500000	29.800000	40.800000	40.900000	54.400000	54.600000	62.100000	58.400000	50.600000	41.400000	49.200000	53.000000	577.500000
168	"Ankum                                   "	52.546058	7.876312	62.000000	77.000000	50.900000	64.900000	58.100000	64.400000	80.300000	73.200000	66.400000	61.400000	63.900000	78.300000	84.000000	822.900000
169	"Annaberg-Buchholz                       "	50.573012	13.005262	630.000000	66.200000	56.400000	61.200000	64.400000	73.000000	93.100000	85.700000	78.200000	69.600000	50.400000	61.500000	74.600000	834.200000
170	"Annaburg                                "	51.730878	13.054575	76.000000	37.200000	32.400000	37.000000	45.600000	56.400000	65.400000	51.000000	68.500000	45.300000	39.700000	44.200000	49.200000	571.800000
172	"Annaturm                                "	52.248598	9.505562	395.000000	77.600000	56.900000	69.700000	68.000000	77.800000	90.500000	83.100000	78.000000	63.600000	58.500000	75.900000	87.400000	887.000000
173	"Annweiler                               "	49.202841	7.971915	200.000000	72.100000	69.700000	68.400000	62.000000	77.700000	79.600000	70.600000	79.900000	72.200000	80.900000	85.700000	91.300000	910.100000
175	"Ansbach                                 "	49.296441	10.575139	413.000000	54.100000	51.100000	52.000000	54.800000	69.400000	76.100000	69.400000	78.300000	48.800000	50.600000	53.300000	64.000000	721.900000
176	"Ansbach-Claffheim                       "	49.247546	10.582638	481.000000	55.200000	48.200000	52.800000	55.000000	74.000000	84.400000	71.700000	79.800000	50.800000	47.900000	54.900000	61.100000	735.700000
179	"Apfeldorf                               "	47.896302	10.932006	664.000000	61.500000	57.500000	63.900000	90.400000	119.000000	152.700000	145.500000	149.800000	93.900000	69.100000	77.700000	66.900000	1147.700000
180	"Apolda                                  "	51.030648	11.504976	205.000000	33.000000	31.500000	38.200000	50.500000	61.700000	71.600000	51.800000	62.100000	42.500000	38.700000	39.100000	40.300000	560.800000
182	"Arendsee-Kl_den                         "	52.868206	11.440000	33.000000	45.400000	34.500000	39.100000	44.000000	49.900000	63.600000	57.400000	52.700000	46.700000	35.800000	47.200000	49.800000	566.100000
183	"Arkona                                  "	54.679160	13.434252	42.000000	35.100000	26.700000	33.700000	33.800000	37.400000	48.300000	56.800000	58.300000	50.900000	44.100000	52.800000	42.800000	520.800000
