STATION	NAME	LAT	LON	HGT	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OKT	NOV	DEZ	YEAR
4468	"Schleswig-Stadtfeld                     "	54.522737	9.564926	19.000000	0.400000	0.700000	3.100000	6.400000	11.300000	14.800000	16.100000	16.000000	13.100000	9.400000	5.000000	1.800000	8.200000
4471	"Schliersee (A)                          "	47.735826	11.850479	780.000000	-1.900000	-2.500000	1.700000	5.700000	10.400000	13.600000	15.700000	15.200000	12.500000	8.000000	2.600000	-0.700000	6.700000
4474	"Schlossb_ckelheim                       "	49.796073	7.758344	170.000000	0.800000	1.700000	4.900000	8.700000	13.200000	16.300000	18.000000	17.400000	14.000000	9.500000	4.600000	1.800000	9.200000
4477	"Schluchsee                              "	47.820800	8.185992	993.000000	-2.400000	-1.700000	0.700000	4.000000	8.700000	12.200000	14.400000	13.700000	10.900000	6.800000	1.700000	-1.200000	5.600000
4479	"Schl_chtern-Kloster Gomfritz            "	50.384911	9.535778	375.000000	-1.200000	-0.200000	3.200000	7.000000	11.700000	14.700000	16.400000	16.000000	12.800000	8.400000	3.200000	0.100000	7.700000
4480	"Schl_chtern-Herolz                      "	50.344653	9.553369	230.000000	-0.300000	0.800000	4.100000	8.200000	12.800000	16.100000	17.500000	16.800000	13.300000	8.700000	4.100000	1.300000	8.600000
4490	"Schmelz-H_ttersdorf                     "	49.414918	6.836007	223.000000	0.800000	1.800000	4.600000	8.200000	12.500000	15.600000	17.300000	16.600000	13.400000	9.300000	4.500000	1.700000	8.900000
4501	"Schm_cke                                "	50.654562	10.769332	937.000000	-4.000000	-3.400000	-0.800000	3.100000	8.000000	11.100000	12.800000	12.800000	9.600000	5.700000	0.300000	-3.000000	4.400000
4505	"Schnarrtanne-Vogelsgr_n                 "	50.498800	12.453400	650.000000	-2.900000	-2.200000	1.000000	5.000000	10.000000	13.300000	14.900000	14.300000	11.500000	7.400000	1.800000	-1.700000	6.000000
4508	"Schneifelforsthaus                      "	50.296848	6.419387	649.000000	-1.300000	-0.500000	1.800000	5.100000	9.400000	12.500000	14.300000	14.100000	11.400000	7.600000	2.500000	-0.300000	6.400000
4517	"Sch_mberg, Kr. Calw                     "	48.785891	8.645121	635.000000	-0.900000	0.000000	2.700000	6.300000	10.700000	13.800000	15.900000	15.200000	12.500000	8.700000	3.400000	0.300000	7.400000
4549	"Sch_nwald/Schwarzwald                   "	48.100168	8.196889	1021.000000	-1.700000	-1.400000	0.800000	4.100000	8.600000	11.600000	13.700000	13.600000	11.000000	7.800000	2.200000	-0.700000	5.800000
4556	"Schonach                                "	48.140163	8.199089	904.000000	-1.300000	-0.800000	1.400000	4.800000	9.300000	12.500000	14.800000	14.200000	11.700000	7.900000	2.700000	-0.100000	6.400000
4557	"Schopfheim-Eichen                       "	47.646298	7.843937	400.000000	-0.700000	1.000000	4.100000	8.100000	12.400000	15.800000	17.900000	16.900000	13.700000	8.800000	3.600000	0.200000	8.500000
4571	"Schulenberg                             "	51.836949	10.431226	504.000000	-1.900000	-1.500000	1.200000	4.700000	9.700000	13.000000	14.400000	14.100000	11.200000	7.400000	2.400000	-0.800000	6.200000
4581	"Schw_bisch Gm_nd-Strassdorf             "	48.776796	9.802456	415.000000	0.000000	1.300000	4.400000	8.200000	12.600000	15.700000	17.600000	17.000000	13.800000	9.500000	4.200000	0.900000	8.800000
4582	"Schw_bisch Hall-Bibersfeld              "	49.081717	9.686847	349.000000	-0.500000	0.800000	4.200000	8.000000	12.500000	15.700000	17.500000	17.000000	13.700000	9.100000	3.900000	0.700000	8.600000
4584	"Schwaigermoos                           "	48.366700	11.800000	444.000000	-2.300000	-0.500000	3.200000	7.500000	12.200000	15.400000	17.100000	16.500000	13.100000	8.000000	2.900000	-0.800000	7.700000
4592	"Schwandorf                              "	49.327832	12.087041	356.000000	-2.100000	-0.500000	3.400000	7.600000	12.300000	15.600000	17.100000	16.400000	13.100000	7.900000	2.600000	-0.600000	7.700000
4597	"Schwangau-Horn                          "	47.576937	10.718140	792.000000	-2.300000	-1.300000	1.900000	6.100000	10.600000	13.800000	15.900000	15.100000	12.400000	7.900000	2.700000	-1.300000	6.800000
4606	"Schwarze Pumpe                          "	51.516700	14.350000	116.000000	-0.700000	0.300000	4.000000	8.400000	13.800000	17.200000	18.800000	18.200000	14.300000	9.700000	4.600000	0.900000	9.100000
4621	"Schweinfurt-Gartenstadt                 "	50.057452	10.215981	240.000000	-0.500000	0.800000	4.300000	8.500000	13.200000	16.300000	17.900000	17.300000	13.800000	9.100000	3.900000	0.800000	8.800000
4625	"Schwerin                                "	53.642521	11.387203	59.000000	-0.400000	0.300000	3.200000	7.100000	12.200000	15.500000	16.800000	16.700000	13.500000	9.400000	4.600000	1.300000	8.400000
4629	"Schwesing                               "	54.516636	9.141994	37.000000	-0.100000	0.300000	2.600000	5.900000	10.800000	14.200000	15.600000	15.500000	12.800000	9.200000	4.700000	1.500000	7.800000
4642	"Seehausen                               "	52.891136	11.729697	21.000000	-0.500000	0.300000	3.500000	7.400000	12.500000	15.900000	17.300000	17.000000	13.600000	9.200000	4.400000	1.100000	8.500000
4651	"Seesen                                  "	51.903973	10.188523	186.000000	0.000000	0.700000	4.000000	7.500000	12.100000	15.300000	16.700000	16.600000	13.400000	9.600000	4.600000	1.300000	8.500000
4656	"Segeberg, Bad                           "	53.927809	10.299316	49.000000	-0.100000	0.500000	3.100000	6.700000	11.500000	15.100000	16.300000	16.200000	13.100000	9.200000	4.700000	1.400000	8.100000
4664	"Selb/Oberfranken-Wildenau               "	50.196948	12.172692	611.000000	-3.000000	-1.900000	1.600000	5.600000	10.500000	13.800000	15.100000	14.700000	11.400000	6.900000	1.700000	-1.600000	6.200000
4692	"Siegen (Kl_ranlage)                     "	50.853381	7.996614	229.000000	0.500000	1.300000	4.100000	7.800000	12.500000	15.500000	17.100000	16.400000	13.100000	9.100000	4.300000	1.400000	8.600000
4703	"Sigmaringen-Laiz                        "	48.071874	9.194248	580.000000	-2.200000	-0.800000	2.700000	6.800000	11.300000	14.400000	16.600000	15.800000	12.800000	7.800000	2.300000	-1.100000	7.200000
4706	"Simbach/Inn                             "	48.271874	13.027305	360.000000	-2.100000	-0.200000	3.700000	8.100000	12.500000	15.600000	17.500000	16.700000	13.400000	8.500000	3.100000	-0.500000	8.000000
4709	"Simmern-Wahlbach                        "	49.999590	7.598120	445.000000	-0.600000	0.400000	3.400000	6.700000	11.000000	13.900000	15.800000	15.600000	12.600000	8.600000	3.500000	0.500000	7.600000
4741	"Solingen-Hohenscheid                    "	51.140040	7.092982	152.000000	1.200000	2.000000	4.700000	8.200000	12.600000	15.500000	17.100000	16.700000	13.700000	10.000000	5.100000	2.300000	9.100000
4745	"Soltau                                  "	52.960408	9.793049	75.400000	0.100000	0.700000	3.500000	7.300000	12.300000	15.500000	16.700000	16.400000	13.200000	9.300000	4.600000	1.500000	8.400000
4752	"Sonneberg-Neufang                       "	50.374621	11.182835	626.000000	-3.100000	-2.000000	1.300000	5.500000	10.400000	13.500000	15.300000	15.000000	11.800000	7.400000	1.500000	-1.700000	6.200000
4763	"Sontra                                  "	51.060686	9.926618	265.000000	-1.100000	-0.400000	2.800000	6.700000	11.200000	14.400000	15.900000	15.300000	12.300000	8.100000	3.400000	0.300000	7.400000
4765	"Sooden-Allendorf, Bad                   "	51.280111	9.984901	199.000000	0.300000	0.900000	4.200000	8.000000	12.800000	16.000000	17.300000	16.800000	13.600000	9.500000	4.600000	1.600000	8.800000
4775	"Speinshart                              "	49.785792	11.821051	424.000000	-2.400000	-1.000000	2.100000	6.500000	11.600000	14.800000	16.500000	15.500000	11.800000	7.200000	2.400000	-0.900000	7.000000
4782	"Sp_ren-Prussendorf                      "	51.603987	12.109275	87.000000	-0.200000	0.400000	4.100000	7.800000	13.400000	16.500000	18.200000	17.700000	13.800000	9.400000	4.400000	1.300000	8.900000
4818	"Stammbach-Querenbach                    "	50.153050	11.740256	598.000000	-2.700000	-1.800000	1.600000	5.300000	10.800000	13.700000	15.300000	14.700000	11.400000	7.200000	1.700000	-1.100000	6.300000
4837	"Stegen                                  "	47.986880	7.946625	363.000000	0.600000	1.700000	4.800000	8.400000	12.400000	15.800000	17.800000	17.200000	14.100000	12.100000	4.600000	1.700000	9.300000
4847	"Steinberg                               "	51.362900	9.690244	500.000000	-1.700000	-1.200000	1.800000	5.600000	10.200000	13.300000	14.800000	14.800000	11.700000	7.800000	2.400000	-0.700000	6.600000
4878	"Oberharz am Brocken-Stiege              "	51.664645	10.881071	504.000000	-2.000000	-1.500000	1.300000	5.400000	10.300000	13.700000	15.100000	14.700000	11.300000	7.400000	2.400000	-0.700000	6.400000
4881	"Stockach                                "	47.859069	9.015198	532.000000	-1.400000	-0.100000	3.400000	7.300000	11.900000	15.200000	17.000000	16.100000	13.100000	8.200000	3.100000	-0.300000	7.800000
4887	"St_tten                                 "	48.665709	9.864648	733.800000	-2.100000	-1.100000	2.200000	6.000000	10.400000	13.500000	15.600000	15.300000	12.500000	7.900000	2.300000	-1.000000	6.800000
4896	"Wagersrott                              "	54.665383	9.805022	40.000000	0.300000	0.500000	2.500000	5.800000	10.500000	14.200000	15.500000	15.700000	12.900000	9.400000	5.000000	1.800000	7.800000
4911	"Straubing                               "	48.827541	12.559776	350.000000	-2.700000	-0.300000	3.900000	8.500000	13.300000	16.500000	18.100000	17.500000	13.900000	8.400000	3.200000	-0.500000	8.300000
4926	"Stuttgart (Neckartal)                   "	48.789592	9.216739	224.000000	1.600000	3.000000	6.300000	10.100000	14.500000	17.700000	19.900000	19.100000	15.800000	11.100000	5.800000	2.700000	10.600000
4927	"Stuttgart-Stadt                         "	48.769294	9.181444	286.000000	1.400000	2.600000	5.800000	9.500000	13.900000	17.000000	19.100000	18.500000	15.200000	10.600000	5.500000	2.400000	10.100000
4928	"Stuttgart (Schnarrenberg)               "	48.828085	9.200028	314.300000	0.500000	1.900000	5.300000	8.900000	13.300000	16.400000	18.400000	17.900000	14.700000	10.000000	4.700000	1.500000	9.500000
4933	"Stuttgart-Hohenheim                     "	48.709127	9.214712	401.000000	-0.300000	1.000000	4.400000	8.200000	12.500000	15.700000	17.700000	17.100000	14.000000	9.300000	3.900000	0.800000	8.700000
4987	"Tauberbischofsheim-Dittigheim           "	49.612200	9.674665	179.000000	-0.300000	0.900000	4.400000	8.200000	12.700000	16.000000	17.700000	17.000000	13.500000	8.400000	3.900000	1.100000	8.600000
4996	"Tegernsee                               "	47.709929	11.763892	837.000000	-0.500000	0.000000	2.600000	6.000000	10.500000	13.300000	15.500000	14.900000	12.700000	8.800000	3.900000	0.500000	7.400000
5009	"Teterow                                 "	53.761044	12.557403	38.000000	-0.800000	-0.100000	2.800000	6.700000	11.900000	15.300000	16.700000	16.600000	13.300000	9.100000	4.200000	0.900000	8.100000
5014	"Worpswede-H_ttenbusch                   "	53.275827	8.985687	7.000000	0.700000	1.200000	3.700000	7.100000	12.000000	15.000000	16.300000	16.000000	13.100000	9.200000	4.700000	1.900000	8.400000
5017	"Teuschnitz                              "	50.400219	11.388904	633.000000	-2.800000	-1.900000	1.300000	5.400000	10.400000	13.700000	15.200000	14.700000	11.400000	7.100000	1.500000	-1.500000	6.200000
5024	"M_ckern-R_ckendorf                      "	52.208394	12.032767	67.000000	-0.200000	0.500000	3.800000	7.800000	13.000000	16.600000	18.000000	17.300000	13.700000	9.500000	4.700000	1.200000	8.800000
5029	"Tholey                                  "	49.473764	7.038578	385.900000	-0.200000	1.000000	4.000000	7.800000	12.100000	15.100000	17.100000	16.800000	13.600000	9.100000	3.800000	0.800000	8.400000
5032	"Th_ngersheim                            "	49.885045	9.846868	197.000000	0.100000	1.300000	4.800000	8.900000	13.600000	16.900000	18.600000	17.900000	14.300000	9.400000	4.500000	1.500000	9.300000
5046	"Tirschenreuth-Loderm_hl                 "	49.857622	12.354196	500.000000	-2.700000	-1.300000	2.200000	6.400000	11.400000	14.600000	16.100000	15.500000	12.200000	7.600000	2.200000	-1.200000	6.900000
5047	"Titisee-Neustadt-Langenordnach          "	47.939386	8.193290	870.000000	-2.600000	-1.700000	1.000000	4.600000	9.100000	12.600000	14.600000	13.600000	10.700000	6.500000	1.300000	-1.600000	5.700000
5049	"Titisee-Neustadt-Titisee                "	47.899090	8.145997	846.000000	-2.700000	-1.600000	1.000000	4.400000	9.000000	12.400000	14.500000	13.600000	10.800000	6.800000	1.500000	-1.900000	5.600000
5059	"Todtmoos                                "	47.727951	7.998811	781.000000	-1.800000	-0.700000	1.400000	4.700000	9.300000	12.600000	14.600000	13.900000	11.200000	7.100000	2.400000	-0.800000	6.200000
5063	"T_lz, Bad                               "	47.756622	11.581916	724.000000	-1.600000	-0.600000	2.500000	6.400000	11.100000	14.000000	16.200000	15.600000	12.500000	7.800000	2.900000	-0.800000	7.200000
5064	"T_nisvorst                              "	51.289722	6.443651	37.000000	2.300000	3.000000	5.700000	9.000000	13.400000	16.300000	17.800000	17.600000	14.600000	10.900000	6.100000	3.300000	10.000000
5067	"Torfhaus im Solling                     "	51.764253	9.562759	491.000000	-1.800000	-1.100000	1.600000	5.200000	9.800000	12.700000	14.200000	14.100000	11.300000	7.600000	2.300000	-0.700000	6.300000
5068	"Torgau                                  "	51.583300	13.000000	80.000000	-0.700000	0.100000	3.600000	7.900000	12.900000	16.400000	18.000000	17.500000	13.900000	9.400000	4.600000	1.000000	8.700000
5075	"Traunstein-Axdorf                       "	47.851619	12.618170	635.000000	-1.600000	-0.600000	3.100000	6.700000	11.700000	14.700000	16.800000	16.100000	13.100000	8.500000	3.000000	-0.400000	7.600000
5078	"Travem_nde                              "	53.961947	10.889158	2.300000	0.500000	1.000000	3.500000	6.900000	11.500000	15.300000	16.700000	16.500000	13.600000	9.800000	5.300000	2.000000	8.600000
5094	"Triberg                                 "	48.131564	8.228284	683.000000	-1.100000	-0.200000	2.300000	5.900000	10.400000	13.600000	15.600000	14.900000	12.000000	7.800000	2.800000	-0.200000	7.000000
5095	"Triberg (Kurpark)                       "	48.128765	8.232984	700.000000	-1.000000	-0.100000	2.300000	5.900000	10.400000	13.600000	15.700000	15.000000	12.200000	8.000000	3.000000	0.100000	7.100000
5099	"Trier-Zewen                             "	49.732632	6.613147	131.500000	1.700000	2.700000	5.700000	9.100000	13.500000	16.600000	18.500000	17.700000	14.500000	10.300000	5.400000	2.700000	9.900000
5100	"Trier-Petrisberg                        "	49.747889	6.658227	265.000000	0.900000	1.900000	4.900000	8.400000	12.600000	15.700000	17.600000	17.100000	14.000000	9.800000	4.600000	1.800000	9.100000
5105	"Trochtelfingen                          "	48.313247	9.247239	700.000000	-2.700000	-1.700000	1.000000	5.100000	9.600000	12.800000	14.600000	13.800000	10.400000	6.300000	1.600000	-1.600000	5.800000
5111	"Trostberg                               "	48.031110	12.539570	559.000000	-1.700000	-0.100000	3.500000	7.800000	12.500000	15.700000	17.500000	16.800000	13.600000	8.600000	3.300000	-0.500000	8.100000
5120	"T_bingen                                "	48.519822	9.051465	370.000000	-0.300000	1.300000	4.600000	8.400000	12.900000	16.100000	18.100000	17.300000	14.000000	9.400000	4.000000	0.700000	8.900000
5128	"Tuttlingen-M_hringen-Vorstadt           "	47.968212	8.789958	668.000000	-2.400000	-0.900000	2.100000	5.800000	10.400000	13.600000	15.600000	14.700000	11.800000	7.400000	2.000000	-1.300000	6.600000
5138	"_berlingen/Bodensee                     "	47.771308	9.156156	446.000000	-0.400000	0.800000	4.300000	8.300000	12.600000	15.900000	18.000000	17.200000	14.300000	9.300000	3.900000	0.600000	8.700000
5146	"Uelzen                                  "	52.941435	10.528857	50.000000	0.000000	0.600000	3.500000	7.400000	12.400000	15.500000	16.800000	16.500000	13.300000	9.300000	4.700000	1.500000	8.500000
5149	"Gollhofen                               "	49.574050	10.191588	308.000000	-0.800000	0.400000	4.000000	8.000000	12.500000	15.600000	17.300000	16.900000	13.600000	8.900000	3.800000	0.500000	8.400000
5155	"Ulm                                     "	48.383656	9.952422	566.800000	-1.700000	-0.100000	3.500000	7.700000	12.200000	15.400000	17.400000	16.500000	13.200000	8.400000	3.000000	-0.500000	7.900000
5165	"Unterl__                                "	52.849932	10.289833	95.000000	-0.200000	0.400000	3.200000	7.000000	12.100000	15.300000	16.500000	16.100000	12.900000	8.900000	4.300000	1.100000	8.100000
5174	"Urach, Bad                              "	48.495126	9.400316	471.000000	-0.400000	0.700000	3.600000	7.400000	11.700000	14.700000	16.700000	15.900000	12.900000	8.600000	3.600000	0.500000	8.000000
5185	"Uttenreuth                              "	49.593309	11.070363	291.000000	-1.200000	0.100000	3.500000	7.900000	12.800000	16.100000	17.600000	16.800000	13.200000	8.400000	3.400000	0.100000	8.200000
5229	"Villingen-Schwenningen                  "	48.045281	8.460835	720.000000	-2.200000	-1.000000	2.000000	5.800000	10.500000	13.900000	16.000000	14.900000	11.900000	7.300000	2.200000	-1.100000	6.700000
5236	"Visbek                                  "	52.831827	8.311242	51.000000	0.900000	1.500000	4.200000	7.600000	12.400000	15.400000	16.800000	16.600000	13.600000	9.700000	5.100000	2.100000	8.800000
5244	"V_lklingen-Stadt                        "	49.258133	6.861176	220.000000	1.600000	2.700000	5.600000	9.100000	13.400000	16.600000	18.600000	17.800000	14.600000	10.200000	5.300000	2.500000	9.800000
5245	"V_lklingen (Kraftwerk-Fenne)            "	49.249534	6.880373	187.000000	1.700000	3.000000	6.100000	10.200000	14.600000	17.600000	19.800000	19.100000	15.400000	10.700000	5.500000	2.600000	10.500000
5250	"Vogtsburg-Oberrotweil                   "	48.090768	7.635268	223.000000	1.100000	2.600000	6.000000	9.800000	14.000000	17.200000	19.200000	18.400000	15.200000	10.300000	5.300000	2.200000	10.100000
5275	"Wagh_usel-Kirrlach                      "	49.244489	8.537446	105.000000	1.400000	2.700000	6.100000	10.100000	14.500000	17.800000	19.500000	18.800000	15.300000	10.400000	5.400000	2.200000	10.400000
5280	"Wittenborn                              "	53.922412	10.226738	35.000000	0.000000	0.500000	3.100000	6.800000	11.700000	15.200000	16.400000	16.200000	13.000000	9.300000	4.700000	1.400000	8.200000
5282	"Wahnsdorf bei Dresden                   "	51.119700	13.674400	246.000000	-1.000000	0.100000	3.500000	7.700000	12.800000	16.100000	17.700000	17.400000	14.000000	9.600000	4.200000	0.600000	8.600000
5284	"Waiblingen                              "	48.827888	9.322824	224.000000	0.600000	1.800000	5.100000	9.000000	13.200000	16.400000	18.200000	17.400000	14.200000	9.700000	4.700000	1.700000	9.300000
5289	"Waldachtal-L_tzenhardt                  "	48.491824	8.561235	595.000000	-1.200000	-0.300000	2.300000	6.100000	10.700000	14.200000	16.200000	15.200000	12.300000	7.700000	2.600000	-0.500000	7.100000
5296	"Waldeck                                 "	51.207015	9.065840	376.000000	-0.900000	-0.100000	3.000000	7.100000	11.600000	14.700000	16.400000	16.200000	12.900000	8.400000	3.300000	0.200000	7.700000
5300	"Waldems-Reinborn                        "	50.259603	8.360676	380.000000	-0.300000	0.700000	3.700000	7.300000	11.700000	14.700000	16.300000	16.200000	13.300000	9.100000	3.800000	0.800000	8.100000
5306	"Waldh_user (National Park)              "	48.929303	13.464130	940.000000	-3.100000	-2.100000	0.700000	4.500000	9.500000	12.500000	14.100000	13.800000	11.000000	7.100000	1.400000	-2.000000	5.600000
5320	"Waldshut                                "	47.617223	8.238786	330.000000	0.000000	1.600000	4.800000	8.800000	13.000000	16.300000	18.300000	17.500000	14.400000	9.700000	4.300000	1.000000	9.100000
5344	"Wangerooge                              "	53.786537	7.909559	2.000000	1.400000	1.700000	3.800000	6.800000	11.200000	14.400000	16.200000	16.600000	14.300000	10.600000	6.100000	2.900000	8.900000
5349	"Waren (M_ritz)                          "	53.519622	12.665404	72.600000	-1.100000	-0.400000	2.600000	6.800000	12.300000	15.800000	17.100000	16.800000	13.400000	9.100000	4.200000	0.700000	8.100000
5361	"Wartenberg-Angersbach                   "	50.627083	9.441989	270.000000	-0.600000	0.200000	3.500000	7.200000	11.800000	15.100000	16.700000	16.100000	12.800000	8.500000	3.700000	0.700000	8.000000
5369	"Wasserburg                              "	48.057192	12.220222	443.000000	-1.800000	-0.100000	3.600000	7.800000	12.500000	15.500000	17.300000	16.500000	13.400000	8.500000	3.100000	-0.700000	7.900000
5371	"Wasserkuppe                             "	50.497345	9.942797	921.000000	-3.200000	-2.900000	-0.300000	3.500000	8.300000	11.300000	13.100000	13.000000	10.000000	6.100000	0.800000	-2.200000	4.800000
5397	"Weiden                                  "	49.666262	12.184464	439.600000	-2.200000	-0.800000	2.900000	7.100000	11.900000	15.000000	16.700000	16.200000	12.900000	8.000000	2.600000	-0.800000	7.400000
5398	"Weidenbach, Kr.Ansbach                  "	49.196452	10.648729	425.000000	-1.900000	-0.500000	3.100000	7.400000	12.100000	15.200000	16.900000	16.400000	13.100000	8.200000	3.000000	-0.500000	7.700000
5404	"Weihenstephan-D_rnast                   "	48.402499	11.694555	477.100000	-2.100000	-0.700000	3.000000	7.300000	11.900000	15.000000	16.700000	16.100000	12.900000	7.900000	2.800000	-0.700000	7.500000
5410	"Weilburg (Kl_ranlage)                   "	50.473156	8.258845	150.000000	0.300000	1.200000	4.600000	8.500000	13.100000	16.500000	18.200000	17.500000	14.000000	9.200000	4.300000	1.400000	9.100000
5426	"Weinbiet                                "	49.375835	8.121278	553.000000	-0.900000	0.200000	3.400000	7.100000	11.500000	14.600000	16.600000	16.200000	13.300000	8.900000	3.200000	0.100000	7.800000
5429	"Weinsberg                               "	49.151151	9.292025	219.000000	0.600000	2.000000	5.400000	9.200000	13.600000	16.800000	18.700000	18.000000	14.700000	10.000000	4.900000	1.700000	9.600000
5431	"Weisen bei Wittenberge                  "	53.033300	11.800000	24.000000	-0.600000	0.300000	3.300000	7.300000	12.400000	15.900000	17.200000	16.700000	13.100000	8.900000	4.400000	1.100000	8.300000
5433	"Weiskirchen/Saar                        "	49.553365	6.811951	380.000000	0.400000	1.500000	4.300000	8.000000	12.300000	15.300000	17.200000	16.700000	13.700000	9.500000	4.200000	1.300000	8.700000
5434	"Weismain                                "	50.085754	11.236431	317.000000	-1.700000	-0.600000	2.900000	7.100000	11.700000	14.900000	16.500000	15.800000	12.700000	8.000000	3.100000	-0.100000	7.500000
5435	"Weissach                                "	48.845730	8.907290	455.000000	-0.200000	0.900000	4.100000	7.800000	12.300000	15.300000	17.500000	16.800000	14.000000	9.300000	4.200000	0.900000	8.600000
5440	"Wei_enburg-Emetzheim                    "	49.011554	10.930810	439.300000	-1.200000	0.000000	3.600000	7.700000	12.300000	15.500000	17.200000	16.700000	13.500000	8.600000	3.500000	0.000000	8.100000
5442	"Wei_enfels                              "	51.200162	11.915416	109.000000	0.300000	1.000000	4.500000	8.700000	13.600000	17.000000	18.600000	18.100000	14.600000	10.100000	5.100000	1.700000	9.400000
5467	"Wendelstein                             "	47.703531	12.011857	1832.000000	-4.600000	-4.700000	-3.000000	-0.300000	4.100000	7.100000	9.400000	9.400000	7.400000	4.800000	-0.700000	-3.300000	2.100000
5488	"M_hlhausen, Kr. Schweinfurt             "	49.962162	10.048207	216.000000	-1.300000	0.100000	3.800000	8.000000	12.300000	15.900000	17.300000	16.900000	13.300000	8.300000	3.700000	0.200000	8.200000
5498	"Wertheim-Eichel                         "	49.766682	9.542783	140.000000	0.500000	1.300000	4.700000	8.700000	13.000000	16.100000	17.900000	17.400000	14.200000	9.800000	4.600000	1.300000	9.100000
5516	"Fehmarn                                 "	54.528379	11.060513	3.000000	0.500000	0.500000	2.500000	5.800000	10.600000	14.800000	16.600000	16.600000	13.900000	10.100000	5.600000	2.300000	8.300000
5540	"Wiesbaden (S_d)                         "	50.068132	8.260327	147.000000	1.000000	2.200000	5.500000	9.400000	13.800000	17.000000	18.600000	18.000000	14.600000	10.000000	4.900000	2.100000	9.800000
5543	"Wiesbaden-Dotzheim                      "	50.086341	8.187179	235.000000	-0.100000	1.200000	4.300000	8.300000	12.400000	15.700000	17.300000	16.700000	13.600000	8.900000	4.000000	0.900000	8.600000
5559	"Wildbad, Bad-Calmbach                   "	48.784817	8.576430	385.000000	0.000000	1.000000	3.600000	7.000000	11.500000	14.800000	16.700000	15.900000	12.900000	8.800000	3.800000	0.900000	8.100000
5560	"Wildbad, Bad-Sommerberg                 "	48.750094	8.536537	740.000000	-0.800000	-0.100000	2.500000	6.000000	10.400000	13.500000	15.700000	15.300000	12.600000	8.500000	3.200000	0.200000	7.200000
5568	"Wildungen, Bad                          "	51.105627	9.108135	310.000000	-0.300000	0.400000	3.500000	7.300000	11.800000	15.000000	16.700000	16.200000	13.100000	8.900000	3.800000	0.900000	8.100000
5575	"Wilhelmshaven                           "	53.590139	8.105969	1.000000	1.200000	1.600000	4.000000	7.100000	11.700000	14.800000	16.300000	16.300000	13.700000	10.100000	5.600000	2.600000	8.700000
5582	"Willingen/Upland                        "	51.294004	8.602609	580.000000	-1.300000	-1.000000	1.400000	4.800000	9.500000	12.800000	14.300000	13.900000	11.300000	7.700000	2.800000	0.000000	6.400000
5583	"Willingen/Upland-Usseln                 "	51.281805	8.667299	594.000000	-1.600000	-1.100000	1.300000	4.800000	9.500000	12.600000	14.300000	13.900000	11.300000	7.400000	2.400000	-0.400000	6.200000
5610	"Winterberg                              "	51.196815	8.526821	681.000000	-1.900000	-1.400000	1.100000	4.700000	9.300000	12.300000	13.900000	13.800000	11.000000	7.100000	2.100000	-0.900000	5.900000
5629	"Wittenberg                              "	51.889183	12.644523	105.000000	-0.800000	0.200000	3.700000	7.900000	13.100000	16.600000	18.000000	17.600000	14.000000	9.400000	4.300000	0.800000	8.700000
5644	"Witzenhausen                            "	51.349302	9.843821	133.000000	0.500000	1.100000	4.100000	7.800000	12.300000	15.500000	16.900000	16.700000	13.600000	9.600000	4.700000	1.700000	8.700000
5654	"W_rnitz-Bottenweiler                    "	49.217848	10.229589	464.000000	-1.900000	-0.700000	2.900000	7.100000	11.700000	14.900000	16.800000	16.300000	13.000000	8.200000	2.800000	-0.700000	7.500000
5663	"Woldegk                                 "	53.461787	13.609900	118.000000	-1.600000	-0.800000	2.200000	6.500000	11.700000	15.100000	16.500000	16.300000	12.700000	8.400000	3.600000	0.100000	7.600000
5664	"Wolfach                                 "	48.295289	8.239094	291.000000	0.900000	2.200000	5.000000	8.500000	13.000000	16.200000	18.200000	17.400000	14.400000	10.100000	4.900000	1.800000	9.400000
5676	"Wolfsburg (S_dwest)                     "	52.396186	10.689225	82.000000	0.600000	1.200000	4.200000	8.400000	13.300000	16.500000	17.800000	17.500000	14.100000	10.000000	5.200000	2.000000	9.200000
5681	"Wolfstein/Pfalz                         "	49.581097	7.623364	200.000000	0.800000	1.700000	4.800000	8.300000	12.500000	15.900000	17.700000	16.900000	13.700000	9.300000	4.600000	1.900000	9.000000
5692	"Worms                                   "	49.605078	8.365906	88.000000	1.300000	2.600000	6.200000	10.100000	14.500000	17.700000	19.500000	18.900000	15.500000	10.500000	5.400000	2.400000	10.400000
5703	"W_rzburg (Kl_rwerk)                     "	49.796380	9.894931	170.000000	0.200000	1.400000	5.000000	9.000000	13.600000	16.900000	18.600000	18.000000	14.500000	9.600000	4.600000	1.500000	9.400000
5705	"W_rzburg                                "	49.770283	9.957723	268.000000	-0.400000	1.000000	4.600000	8.700000	13.300000	16.500000	18.300000	17.800000	14.400000	9.400000	4.100000	1.000000	9.100000
5717	"Wuppertal-Buchenhofen                   "	51.225598	7.105176	134.000000	1.900000	2.500000	5.000000	8.300000	12.800000	15.800000	17.400000	16.900000	13.900000	10.400000	5.800000	3.100000	9.500000
5731	"Wut_schingen-Ofteringen                 "	47.678257	8.380129	398.000000	-0.600000	1.000000	4.300000	8.300000	12.800000	16.100000	18.200000	17.300000	14.000000	9.200000	3.800000	0.500000	8.700000
